timestamp,pv_output_kW,battery_charge_kW,battery_discharge_kW,battery_soc_kWh,net_output_kW
2025-01-11 11:47:00+00:00,1.9262304623734299,1.9262304623734299,0,3.2885639367945303,0.0
2025-01-11 11:48:00+00:00,1.9278471400353774,1.9278471400353774,0,3.3190458765102973,0.0
2025-01-11 11:49:00+00:00,1.9293841219783687,1.9293841219783687,0,3.349552118044376,0.0
2025-01-11 11:50:00+00:00,1.9308414262388993,1.9308414262388993,0,3.380081401581991,0.0
2025-01-11 11:51:00+00:00,1.9322190699093145,1.9322190699093145,0,3.4106324675786186,0.0
2025-01-11 11:52:00+00:00,1.9335170691390469,1.9335170691390469,0,3.441204056745082,0.0
2025-01-11 11:53:00+00:00,1.9347354391486244,1.9347354391486244,0,3.4717949100328607,0.0
2025-01-11 11:54:00+00:00,1.9358741942185023,1.9358741942185023,0,3.502403768619229,0.0
2025-01-11 11:55:00+00:00,1.9369333483864237,1.9369333483864237,0,3.5330293739034166,0.0
2025-01-11 11:56:00+00:00,1.937912912660533,1.937912912660533,0,3.563670467458708,0.0
2025-01-11 11:57:00+00:00,1.9388128992820701,1.9388128992820701,0,3.5943257910519377,0.0
2025-01-11 11:58:00+00:00,1.9396333188409225,1.9396333188409225,0,3.624994086617382,0.0
2025-01-11 11:59:00+00:00,1.9403741810047608,1.9403741810047608,0,3.6556740962421768,0.0
2025-01-11 12:00:00+00:00,1.9410354945288963,1.9410354945288963,0,3.6863645621518897,0.0
2025-01-11 12:01:00+00:00,1.941617267256083,1.941617267256083,0,3.717064226696095,0.0
2025-01-11 12:02:00+00:00,1.9421195061191387,1.9421195061191387,0,3.747771832333984,0.0
2025-01-11 12:03:00+00:00,1.9425422171416435,1.9425422171416435,0,3.778486121619989,0.0
2025-01-11 12:04:00+00:00,1.942885405442332,1.942885405442332,0,3.8092058371894764,0.0
2025-01-11 12:05:00+00:00,1.9431490752322491,1.9431490752322491,0,3.8399297217443955,0.0
2025-01-11 12:06:00+00:00,1.943333229915389,1.943333229915389,0,3.870656518040517,0.0
2025-01-11 12:07:00+00:00,1.9434378716483993,1.9434378716483993,0,3.9013849688677116,0.0
2025-01-11 12:08:00+00:00,1.9434630020820687,1.9434630020820687,0,3.932113817041951,0.0
2025-01-11 12:09:00+00:00,1.943408621814266,1.943408621814266,0,3.9628418053886607,0.0
2025-01-11 12:10:00+00:00,1.9432747305404645,1.9432747305404645,0,3.99356767672845,0.0
2025-01-11 12:11:00+00:00,1.9430613270534867,1.9430613270534867,0,4.024290173862842,0.0
2025-01-11 12:12:00+00:00,1.9427684092431492,1.9427684092431492,0,4.055008039559994,0.0
2025-01-11 12:13:00+00:00,1.9423959740971457,1.9423959740971457,0,4.085720016540436,0.0
2025-01-11 12:14:00+00:00,1.9419440176963358,1.9419440176963358,0,4.11642484746273,0.0
2025-01-11 12:15:00+00:00,1.941412535218565,1.941412535218565,0,4.147121274909193,0.0
2025-01-11 12:16:00+00:00,1.9408015209348843,1.9408015209348843,0,4.177808041371558,0.0
2025-01-11 12:17:00+00:00,1.9401109677187975,1.9401109677187975,0,4.208483889228883,0.0
2025-01-11 12:18:00+00:00,1.9393408689510532,1.9393408689510532,0,4.23914756075556,0.0
2025-01-11 12:19:00+00:00,1.9384912157350116,1.9384912157350116,0,4.2697977980853175,0.0
2025-01-11 12:20:00+00:00,1.9375619987001182,1.9375619987001182,0,4.3004333432037205,0.0
2025-01-11 12:21:00+00:00,1.936553207559469,1.936553207559469,0,4.331052937933684,0.0
2025-01-11 12:22:00+00:00,1.9354648311069365,1.9354648311069365,0,4.36165532392094,0.0
2025-01-11 12:23:00+00:00,1.9342968572177377,1.9342968572177377,0,4.392239242619508,0.0
2025-01-11 12:24:00+00:00,1.9330492728357416,1.9330492728357416,0,4.422803435276974,0.0
2025-01-11 12:25:00+00:00,1.9317220639841648,1.9317220639841648,0,4.453346642919931,0.0
2025-01-11 12:26:00+00:00,1.9303152157526176,1.9303152157526176,0,4.48386760633922,0.0
2025-01-11 12:27:00+00:00,1.928828712296161,1.928828712296161,0,4.514365066075147,0.0
2025-01-11 12:28:00+00:00,1.9272625368342775,1.9272625368342775,0,4.544837762402699,0.0
2025-01-11 12:29:00+00:00,1.92561667050418,1.92561667050418,0,4.575284435298616,0.0
2025-01-11 12:30:00+00:00,1.9238910968425254,1.9238910968425254,0,4.605703824479326,0.0
2025-01-11 12:31:00+00:00,1.9220857951473538,1.9220857951473538,0,4.636094669333933,0.0
2025-01-11 12:32:00+00:00,1.9202007448371732,1.9202007448371732,0,4.66645570892612,0.0
2025-01-11 12:33:00+00:00,1.918235924372888,1.918235924372888,0,4.696785681979004,0.0
2025-01-11 12:34:00+00:00,1.9161913112380138,1.9161913112380138,0,4.727083326859688,0.0
2025-01-11 12:35:00+00:00,1.9140668819550797,1.9140668819550797,0,4.7573473815640615,0.0
2025-01-11 12:36:00+00:00,1.9118626120660311,1.9118626120660311,0,4.787576583701299,0.0
2025-01-11 12:37:00+00:00,1.9095784761293375,1.9095784761293375,0,4.81776967047831,0.0
2025-01-11 12:38:00+00:00,1.9072144477202582,1.9072144477202582,0,4.847925378684191,0.0
2025-01-11 12:39:00+00:00,1.9047704994039036,1.9047704994039036,0,4.8780424446742545,0.0
2025-01-11 12:40:00+00:00,1.9022466010399741,1.9022466010399741,0,4.908119604327254,0.0
2025-01-11 12:41:00+00:00,1.8996427265793925,1.8996427265793925,0,4.938155593110071,0.0
2025-01-11 12:42:00+00:00,1.8969588439087308,1.8969588439087308,0,4.968149145981829,0.0
2025-01-11 12:43:00+00:00,1.894194921564717,1.894194921564717,0,4.998098997404171,0.0
2025-01-11 12:44:00+00:00,1.891350927035478,0.12022996081421722,0,5.0,1.7711209662212608
2025-01-11 12:45:00+00:00,1.8884268268056326,0.0,0,5.0,1.8884268268056326
2025-01-11 12:46:00+00:00,1.885422586296994,0.0,0,5.0,1.885422586296994
2025-01-11 12:47:00+00:00,1.8823381698880404,0.0,0,5.0,1.8823381698880404
2025-01-11 12:48:00+00:00,1.879173540906001,0.0,0,5.0,1.879173540906001
2025-01-11 12:49:00+00:00,1.875928661597106,0.0,0,5.0,1.875928661597106
2025-01-11 12:50:00+00:00,1.872603493153609,0.0,0,5.0,1.872603493153609
2025-01-11 12:51:00+00:00,1.869197993371524,0.0,0,5.0,1.869197993371524
2025-01-11 12:52:00+00:00,1.8657121258388418,0.0,0,5.0,1.8657121258388418
2025-01-11 12:53:00+00:00,1.862145846231003,0.0,0,5.0,1.862145846231003
2025-01-11 12:54:00+00:00,1.858499111357493,0.0,0,5.0,1.858499111357493
2025-01-11 12:55:00+00:00,1.8547718769375403,0.0,0,5.0,1.8547718769375403
2025-01-11 12:56:00+00:00,1.8509640975660062,0.0,0,5.0,1.8509640975660062
2025-01-11 12:57:00+00:00,1.8470757267104319,0.0,0,5.0,1.8470757267104319
2025-01-11 12:58:00+00:00,1.8431067167127788,0.0,0,5.0,1.8431067167127788
2025-01-11 12:59:00+00:00,1.839057018750886,0.0,0,5.0,1.839057018750886
2025-01-11 13:00:00+00:00,2.6447961388850794,0.0,0,5.0,2.6447961388850794
2025-01-11 13:01:00+00:00,2.6389362925610205,0.0,0,5.0,2.6389362925610205
2025-01-11 13:02:00+00:00,2.6329631177472814,0.0,0,5.0,2.6329631177472814
2025-01-11 13:03:00+00:00,2.626876499697233,0.0,0,5.0,2.626876499697233
2025-01-11 13:04:00+00:00,2.6206763089955825,0.0,0,5.0,2.6206763089955825
2025-01-11 13:05:00+00:00,2.614362417555926,0.0,0,5.0,2.614362417555926
2025-01-11 13:06:00+00:00,2.607934694593531,0.0,0,5.0,2.607934694593531
2025-01-11 13:07:00+00:00,2.6013930066176223,0.0,0,5.0,2.6013930066176223
2025-01-11 13:08:00+00:00,2.594737217429615,0.0,0,5.0,2.594737217429615
2025-01-11 13:09:00+00:00,2.5879671880534922,0.0,0,5.0,2.5879671880534922
2025-01-11 13:10:00+00:00,2.581082776800251,0.0,0,5.0,2.581082776800251
2025-01-11 13:11:00+00:00,2.574083839196341,0.0,0,5.0,2.574083839196341
2025-01-11 13:12:00+00:00,2.5669702279863666,0.0,0,5.0,2.5669702279863666
2025-01-11 13:13:00+00:00,2.559741793128728,0.0,0,5.0,2.559741793128728
2025-01-11 13:14:00+00:00,2.5523983767654834,0.0,0,5.0,2.5523983767654834
2025-01-11 13:15:00+00:00,2.5449398330637782,0.0,0,5.0,2.5449398330637782
2025-01-11 13:16:00+00:00,2.537365998603551,0.0,0,5.0,2.537365998603551
2025-01-11 13:17:00+00:00,2.529676711999165,0.0,0,5.0,2.529676711999165
2025-01-11 13:18:00+00:00,2.521871809015131,0.0,0,5.0,2.521871809015131
2025-01-11 13:19:00+00:00,2.5139511224983795,0.0,0,5.0,2.5139511224983795
2025-01-11 13:20:00+00:00,2.5059144824576345,0.0,0,5.0,2.5059144824576345
2025-01-11 13:21:00+00:00,2.497761715994093,0.0,0,5.0,2.497761715994093
2025-01-11 13:22:00+00:00,2.4894926473081536,0.0,0,5.0,2.4894926473081536
2025-01-11 13:23:00+00:00,2.481107097712949,0.0,0,5.0,2.481107097712949
2025-01-11 13:24:00+00:00,2.472604885563202,0.0,0,5.0,2.472604885563202
2025-01-11 13:25:00+00:00,2.4639858205297545,0.0,0,5.0,2.4639858205297545
2025-01-11 13:26:00+00:00,2.4552497267290536,0.0,0,5.0,2.4552497267290536
2025-01-11 13:27:00+00:00,2.44639640806685,0.0,0,5.0,2.44639640806685
2025-01-11 13:28:00+00:00,2.4374256712924405,0.0,0,5.0,2.4374256712924405
2025-01-11 13:29:00+00:00,2.4283373201980663,0.0,0,5.0,2.4283373201980663
2025-01-11 13:30:00+00:00,2.419131155725482,0.0,0,5.0,2.419131155725482
2025-01-11 13:31:00+00:00,2.4098069759086838,0.0,0,5.0,2.4098069759086838
2025-01-11 13:32:00+00:00,2.4003645759028234,0.0,0,5.0,2.4003645759028234
2025-01-11 13:33:00+00:00,2.390803748015436,0.0,0,5.0,2.390803748015436
2025-01-11 13:34:00+00:00,2.381124281655061,0.0,0,5.0,2.381124281655061
2025-01-11 13:35:00+00:00,2.3713259634574606,0.0,0,5.0,2.3713259634574606
2025-01-11 13:36:00+00:00,2.3614085705502914,0.0,0,5.0,2.3614085705502914
2025-01-11 13:37:00+00:00,2.351371897280232,0.0,0,5.0,2.351371897280232
2025-01-11 13:38:00+00:00,2.3412157153626514,0.0,0,5.0,2.3412157153626514
2025-01-11 13:39:00+00:00,2.3309398003661044,0.0,0,5.0,2.3309398003661044
2025-01-11 13:40:00+00:00,2.3205439252536535,0.0,0,5.0,2.3205439252536535
2025-01-11 13:41:00+00:00,2.3100278603585123,0.0,0,5.0,2.3100278603585123
2025-01-11 13:42:00+00:00,2.299391373453308,0.0,0,5.0,2.299391373453308
2025-01-11 13:43:00+00:00,2.288634229828422,0.0,0,5.0,2.288634229828422
2025-01-11 13:44:00+00:00,2.2777561922768883,0.0,0,5.0,2.2777561922768883
2025-01-11 13:45:00+00:00,2.2667570212862627,0.0,0,5.0,2.2667570212862627
2025-01-11 13:46:00+00:00,2.255636475035273,0.0,0,5.0,2.255636475035273
2025-01-11 13:47:00+00:00,2.244394301921402,0.0,0,5.0,2.244394301921402
2025-01-11 13:48:00+00:00,2.233030270913292,0.0,0,5.0,2.233030270913292
2025-01-11 13:49:00+00:00,2.2215441263334506,0.0,0,5.0,2.2215441263334506
2025-01-11 13:50:00+00:00,2.209935618174331,0.0,0,5.0,2.209935618174331
2025-01-11 13:51:00+00:00,2.1982044946357564,0.0,0,5.0,2.1982044946357564
2025-01-11 13:52:00+00:00,2.18635050227833,0.0,0,5.0,2.18635050227833
2025-01-11 13:53:00+00:00,2.1743733861901586,0.0,0,5.0,2.1743733861901586
2025-01-11 13:54:00+00:00,2.1622728900507404,0.0,0,5.0,2.1622728900507404
2025-01-11 13:55:00+00:00,2.150048756439284,0.0,0,5.0,2.150048756439284
2025-01-11 13:56:00+00:00,2.1377007269190997,0.0,0,5.0,2.1377007269190997
2025-01-11 13:57:00+00:00,2.1252285422650496,0.0,0,5.0,2.1252285422650496
2025-01-11 13:58:00+00:00,2.112631942693221,0.0,0,5.0,2.112631942693221
2025-01-11 13:59:00+00:00,2.09991065942454,0.0,0,5.0,2.09991065942454
2025-01-11 14:00:00+00:00,1.4367485525345085,0.0,0,5.0,1.4367485525345085
2025-01-11 14:01:00+00:00,1.4275520658936587,0.0,0,5.0,1.4275520658936587
2025-01-11 14:02:00+00:00,1.4182696178320235,0.0,0,5.0,1.4182696178320235
2025-01-11 14:03:00+00:00,1.408901112759285,0.0,0,5.0,1.408901112759285
2025-01-11 14:04:00+00:00,1.3994464569264946,0.0,0,5.0,1.3994464569264946
2025-01-11 14:05:00+00:00,1.389905558778594,0.0,0,5.0,1.389905558778594
2025-01-11 14:06:00+00:00,1.3802783291576164,0.0,0,5.0,1.3802783291576164
2025-01-11 14:07:00+00:00,1.3705646816033168,0.0,0,5.0,1.3705646816033168
2025-01-11 14:08:00+00:00,1.3607645326820204,0.0,0,5.0,1.3607645326820204
2025-01-11 14:09:00+00:00,1.350877802237807,0.0,0,5.0,1.350877802237807
2025-01-11 14:10:00+00:00,1.3409044071332972,0.0,0,5.0,1.3409044071332972
2025-01-11 14:11:00+00:00,1.330844288362584,0.0,0,5.0,1.330844288362584
2025-01-11 14:12:00+00:00,1.3206973713362493,0.0,0,5.0,1.3206973713362493
2025-01-11 14:13:00+00:00,1.3104635930171806,0.0,0,5.0,1.3104635930171806
2025-01-11 14:14:00+00:00,1.3001428956388,0.0,0,5.0,1.3001428956388
2025-01-11 14:15:00+00:00,1.2897352272986453,0.0,0,5.0,1.2897352272986453
2025-01-11 14:16:00+00:00,1.2792405423965185,0.0,0,5.0,1.2792405423965185
2025-01-11 14:17:00+00:00,1.2686588021991148,0.0,0,5.0,1.2686588021991148
2025-01-11 14:18:00+00:00,1.2579899754409234,0.0,0,5.0,1.2579899754409234
2025-01-11 14:19:00+00:00,1.2472340388655732,0.0,0,5.0,1.2472340388655732
2025-01-11 14:20:00+00:00,1.2363909780043132,0.0,0,5.0,1.2363909780043132
2025-01-11 14:21:00+00:00,1.2254607804430337,0.0,0,5.0,1.2254607804430337
2025-01-11 14:22:00+00:00,1.21444346596289,0.0,0,5.0,1.21444346596289
2025-01-11 14:23:00+00:00,1.2033390433840896,0.0,0,5.0,1.2033390433840896
2025-01-11 14:24:00+00:00,1.1921475405891797,0.0,0,5.0,1.1921475405891797
2025-01-11 14:25:00+00:00,1.1808689982483436,0.0,0,5.0,1.1808689982483436
2025-01-11 14:26:00+00:00,1.1695034706989504,0.0,0,5.0,1.1695034706989504
2025-01-11 14:27:00+00:00,1.158051026987371,0.0,0,5.0,1.158051026987371
2025-01-11 14:28:00+00:00,1.1465117519782129,0.0,0,5.0,1.1465117519782129
2025-01-11 14:29:00+00:00,1.134885747422565,0.0,0,5.0,1.134885747422565
2025-01-11 14:30:00+00:00,1.123173133321005,0.0,0,5.0,1.123173133321005
2025-01-11 14:31:00+00:00,1.1113740491435369,0.0,0,5.0,1.1113740491435369
2025-01-11 14:32:00+00:00,1.099488647246571,0.0,0,5.0,1.099488647246571
2025-01-11 14:33:00+00:00,1.0875171263129102,0.0,0,5.0,1.0875171263129102
2025-01-11 14:34:00+00:00,1.0754596850151643,0.0,0,5.0,1.0754596850151643
2025-01-11 14:35:00+00:00,1.063316555646935,0.0,0,5.0,1.063316555646935
2025-01-11 14:36:00+00:00,1.0510879978718584,0.0,0,5.0,1.0510879978718584
2025-01-11 14:37:00+00:00,1.0387743006388928,0.0,0,5.0,1.0387743006388928
2025-01-11 14:38:00+00:00,1.02637578419231,0.0,0,5.0,1.02637578419231
2025-01-11 14:39:00+00:00,1.0138928022316434,0.0,0,5.0,1.0138928022316434
2025-01-11 14:40:00+00:00,1.0013257440931382,0.0,0,5.0,1.0013257440931382
2025-01-11 14:41:00+00:00,0.9886750372994819,0.0,0,5.0,0.9886750372994819
2025-01-11 14:42:00+00:00,0.9759411500350517,0.0,0,5.0,0.9759411500350517
2025-01-11 14:43:00+00:00,0.9631245938909065,0.0,0,5.0,0.9631245938909065
2025-01-11 14:44:00+00:00,0.9502259181083061,0.0,0,5.0,0.9502259181083061
2025-01-11 14:45:00+00:00,0.9372457472090223,0.0,0,5.0,0.9372457472090223
2025-01-11 14:46:00+00:00,0.9241847325026591,0.0,0,5.0,0.9241847325026591
2025-01-11 14:47:00+00:00,0.9110435900041254,0.0,0,5.0,0.9110435900041254
2025-01-11 14:48:00+00:00,0.8978230955068123,0.0,0,5.0,0.8978230955068123
2025-01-11 14:49:00+00:00,0.8845240885195067,0.0,0,5.0,0.8845240885195067
2025-01-11 14:50:00+00:00,0.8711474762736294,0.0,0,5.0,0.8711474762736294
2025-01-11 14:51:00+00:00,0.8576942383712911,0.0,0,5.0,0.8576942383712911
2025-01-11 14:52:00+00:00,0.8441654311908124,0.0,0,5.0,0.8441654311908124
2025-01-11 14:53:00+00:00,0.8305621929518755,0.0,0,5.0,0.8305621929518755
2025-01-11 14:54:00+00:00,0.8168857489448095,0.0,0,5.0,0.8168857489448095
2025-01-11 14:55:00+00:00,0.8031374077330066,0.0,0,5.0,0.8031374077330066
2025-01-11 14:56:00+00:00,0.7893186040989214,0.0,0,5.0,0.7893186040989214
2025-01-11 14:57:00+00:00,0.7754308498404873,0.0,0,5.0,0.7754308498404873
2025-01-11 14:58:00+00:00,0.7614757771993993,0.0,0,5.0,0.7614757771993993
2025-01-11 14:59:00+00:00,0.7474551366433055,0.0,0,5.0,0.7474551366433055
2025-01-11 15:00:00+00:00,1.082657877902155,0.0,0,5.0,1.082657877902155
2025-01-11 15:01:00+00:00,1.0621997668229692,0.0,0,5.0,1.0621997668229692
2025-01-11 15:02:00+00:00,1.0416456173850102,0.0,0,5.0,1.0416456173850102
2025-01-11 15:03:00+00:00,1.0209986910134934,0.0,0,5.0,1.0209986910134934
2025-01-11 15:04:00+00:00,1.000262491915532,0.0,0,5.0,1.000262491915532
2025-01-11 15:05:00+00:00,0.9794407818147065,0.0,0,5.0,0.9794407818147065
2025-01-11 15:06:00+00:00,0.9585375818038618,0.0,0,5.0,0.9585375818038618
2025-01-11 15:07:00+00:00,0.9375572447694329,0.0,0,5.0,0.9375572447694329
2025-01-11 15:08:00+00:00,0.916504388588246,0.0,0,5.0,0.916504388588246
2025-01-11 15:09:00+00:00,0.8953839702633921,0.0,0,5.0,0.8953839702633921
2025-01-11 15:10:00+00:00,0.874201290702025,0.0,0,5.0,0.874201290702025
2025-01-11 15:11:00+00:00,0.8529620146956666,0.0,0,5.0,0.8529620146956666
2025-01-11 15:12:00+00:00,0.8316721913459586,0.0,0,5.0,0.8316721913459586
2025-01-11 15:13:00+00:00,0.810338275499368,0.0,0,5.0,0.810338275499368
2025-01-11 15:14:00+00:00,0.7889671499799576,0.0,0,5.0,0.7889671499799576
2025-01-11 15:15:00+00:00,0.7675661483816273,0.0,0,5.0,0.7675661483816273
2025-01-11 15:16:00+00:00,0.7461430789654588,0.0,0,5.0,0.7461430789654588
2025-01-11 15:17:00+00:00,0.7247062344314391,0.0,0,5.0,0.7247062344314391
2025-01-11 15:18:00+00:00,0.703264474337047,0.0,0,5.0,0.703264474337047
2025-01-11 15:19:00+00:00,0.6818271641946709,0.0,0,5.0,0.6818271641946709
2025-01-11 15:20:00+00:00,0.6604042584534189,0.0,0,5.0,0.6604042584534189
2025-01-11 15:21:00+00:00,0.6390063121678353,0.0,0,5.0,0.6390063121678353
2025-01-11 15:22:00+00:00,0.6176445065977806,0.0,0,5.0,0.6176445065977806
2025-01-11 15:23:00+00:00,0.5963306747436352,0.0,0,5.0,0.5963306747436352
2025-01-11 15:24:00+00:00,0.5750773263274114,0.0,0,5.0,0.5750773263274114
2025-01-11 15:25:00+00:00,0.5538976717053334,0.0,0,5.0,0.5538976717053334
2025-01-11 15:26:00+00:00,0.5328056449150065,0.0,0,5.0,0.5328056449150065
2025-01-11 15:27:00+00:00,0.5118159246390399,0.0,0,5.0,0.5118159246390399
2025-01-11 15:28:00+00:00,0.4909439531463013,0.0,0,5.0,0.4909439531463013
2025-01-11 15:29:00+00:00,0.47020593860345233,0.0,0,5.0,0.47020593860345233
2025-01-11 15:30:00+00:00,0.44961892311322615,0.0,0,5.0,0.44961892311322615
2025-01-11 15:31:00+00:00,0.4292007079618578,0.0,0,5.0,0.4292007079618578
2025-01-11 15:32:00+00:00,0.4089699125952933,0.0,0,5.0,0.4089699125952933
2025-01-11 15:33:00+00:00,0.3889459581188182,0.0,0,5.0,0.3889459581188182
2025-01-11 15:34:00+00:00,0.36914905770280815,0.0,0,5.0,0.36914905770280815
2025-01-11 15:35:00+00:00,0.3496001985981118,0.0,0,5.0,0.3496001985981118
2025-01-11 15:36:00+00:00,0.3303211150663379,0.0,0,5.0,0.3303211150663379
2025-01-11 15:37:00+00:00,0.3113342501005792,0.0,0,5.0,0.3113342501005792
2025-01-11 15:38:00+00:00,0.2926627050544191,0.0,0,5.0,0.2926627050544191
2025-01-11 15:39:00+00:00,0.2743301754122014,0.0,0,5.0,0.2743301754122014
2025-01-11 15:40:00+00:00,0.2563608590336392,0.0,0,5.0,0.2563608590336392
2025-01-11 15:41:00+00:00,0.23877940749843704,0.0,0,5.0,0.23877940749843704
2025-01-11 15:42:00+00:00,0.2216107380857413,0.0,0,5.0,0.2216107380857413
2025-01-11 15:43:00+00:00,0.20487994633754766,0.0,0,5.0,0.20487994633754766
2025-01-11 15:44:00+00:00,0.18861213611771946,0.0,0,5.0,0.18861213611771946
2025-01-11 15:45:00+00:00,0.17283223852528296,0.0,0,5.0,0.17283223852528296
2025-01-11 15:46:00+00:00,0.15756480689034244,0.0,0,5.0,0.15756480689034244
2025-01-11 15:47:00+00:00,0.14283378661782634,0.0,0,5.0,0.14283378661782634
2025-01-11 15:48:00+00:00,0.12866226020601718,0.0,0,5.0,0.12866226020601718
2025-01-11 15:49:00+00:00,0.11507216783162105,0.0,0,5.0,0.11507216783162105
2025-01-11 15:50:00+00:00,0.10208400478426878,0.0,0,5.0,0.10208400478426878
2025-01-11 15:51:00+00:00,0.08971649042733396,0.0,0,5.0,0.08971649042733396
2025-01-11 15:52:00+00:00,0.07798626073750277,0.0,0,5.0,0.07798626073750277
2025-01-11 15:53:00+00:00,0.06690746639885765,0.0,0,5.0,0.06690746639885765
2025-01-11 15:54:00+00:00,0.05649144879427515,0.0,0,5.0,0.05649144879427515
2025-01-11 15:55:00+00:00,0.04674637654196226,0.0,0,5.0,0.04674637654196226
2025-01-11 15:56:00+00:00,0.03767690347302298,0.0,0,5.0,0.03767690347302298
2025-01-11 15:57:00+00:00,0.02928385090013783,0.0,0,5.0,0.02928385090013783
2025-01-11 15:58:00+00:00,0.021563927856842184,0.0,0,5.0,0.021563927856842184
2025-01-11 15:59:00+00:00,0.014509503946901477,0.0,0,5.0,0.014509503946901477
2025-01-11 16:00:00+00:00,0.00810845039533123,0.0,0,5.0,0.00810845039533123
2025-01-11 16:01:00+00:00,0.0023440654038546487,0.0,0,5.0,0.0023440654038546487
2025-01-11 16:02:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:03:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:04:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:05:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:06:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:07:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:08:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:09:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:10:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:11:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:12:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:13:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:14:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:15:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:16:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:17:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:18:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:19:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:20:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:21:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:22:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:23:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:24:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:25:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:26:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:27:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:28:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:29:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:30:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:31:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:32:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:33:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:34:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:35:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:36:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:37:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:38:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:39:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:40:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:41:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:42:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:43:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:44:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:45:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:46:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:47:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:48:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:49:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:50:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:51:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:52:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:53:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:54:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:55:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:56:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:57:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:58:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 16:59:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:00:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:01:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:02:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:03:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:04:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:05:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:06:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:07:00+00:00,0.0,0.0,0,5.0,0.0
2025-01-11 17:08:00+00:00,0.0,0.0,0,5.0,0.0
